configuration,pop_mut,scenario,mutation_rate,population_size,replicate_seed,cell,type,value_leading,value_overall,fraction_leading_ben_del_neu,fraction_overall_ben_del_neu,fraction_leading_ben_del_neu_no,fraction_overall_ben_del_neu_no
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35751,B,deleterious,67,1280,0.5234375,0.4693802713604694,0.0134,0.256
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35751,B,neutral,0,122,0.0,0.044737807114044736,0.0,0.0244
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35751,B,no_mutation,4872,2273,0,0.48588192152548587,0,0.4546
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35752,A,beneficial,461,2357,0.5054824561403509,0.47158863545418167,0.0922,0.4714
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35752,A,deleterious,451,2404,0.49451754385964913,0.4809923969587835,0.0902,0.4808
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35752,A,neutral,0,237,0.0,0.047418967587034816,0.0,0.0474
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35752,A,no_mutation,4088,2,0,0.47158863545418167,0,0.0004
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35752,B,beneficial,79,1270,0.5031847133757962,0.47282204020848845,0.0158,0.254
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35752,B,deleterious,78,1295,0.4968152866242038,0.4821295606850335,0.0156,0.259
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35752,B,neutral,0,121,0.0,0.04504839910647804,0.0,0.0242
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35752,B,no_mutation,4843,2314,0,0.47282204020848845,0,0.4628
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35753,A,beneficial,462,2335,0.49148936170212765,0.467,0.0924,0.467
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35753,A,deleterious,478,2422,0.5085106382978724,0.4844,0.0956,0.4844
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35753,A,neutral,0,243,0.0,0.0486,0.0,0.0486
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35753,A,no_mutation,4060,0,0,0.467,0,0.0
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35753,B,beneficial,68,1282,0.4657534246575342,0.4628158844765343,0.0136,0.2564
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35753,B,deleterious,78,1355,0.5342465753424658,0.4891696750902527,0.0156,0.271
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35753,B,neutral,0,133,0.0,0.048014440433213,0.0,0.0266
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35753,B,no_mutation,4854,2230,0,0.4628158844765343,0,0.446
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35754,A,beneficial,447,2361,0.503945885005637,0.4722,0.0894,0.4722
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35754,A,deleterious,440,2377,0.496054114994363,0.4754,0.088,0.4754
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35754,A,neutral,0,262,0.0,0.0524,0.0,0.0524
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35754,A,no_mutation,4113,0,0,0.4722,0,0.0
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35754,B,beneficial,70,1281,0.49645390070921985,0.47514836795252224,0.014,0.2562
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35754,B,deleterious,71,1282,0.5035460992907801,0.4755192878338279,0.0142,0.2564
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35754,B,neutral,0,133,0.0,0.049332344213649855,0.0,0.0266
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35754,B,no_mutation,4859,2304,0,0.47514836795252224,0,0.4608
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35755,A,beneficial,420,2382,0.5011933174224343,0.47668601160696417,0.084,0.4764
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35755,A,deleterious,418,2347,0.4988066825775656,0.46968180908545126,0.0836,0.4694
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35755,A,neutral,0,268,0.0,0.05363217930758455,0.0,0.0536
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35755,A,no_mutation,4162,3,0,0.47668601160696417,0,0.0006
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35755,B,beneficial,56,1323,0.5490196078431373,0.47710061305445367,0.0112,0.2646
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35755,B,deleterious,46,1305,0.45098039215686275,0.4706094482509917,0.0092,0.261
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35755,B,neutral,0,145,0.0,0.05228993869455464,0.0,0.029
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35755,B,no_mutation,4898,2227,0,0.47710061305445367,0,0.4454
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35756,A,beneficial,442,2413,0.49330357142857145,0.48298638911128905,0.0884,0.4826
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35756,A,deleterious,454,2342,0.5066964285714286,0.4687750200160128,0.0908,0.4684
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35756,A,neutral,0,241,0.0,0.04823859087269816,0.0,0.0482
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35756,A,no_mutation,4104,4,0,0.48298638911128905,0,0.0008
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35756,B,beneficial,62,1364,0.5391304347826087,0.4934876989869754,0.0124,0.2728
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35756,B,deleterious,53,1279,0.4608695652173913,0.46273516642547036,0.0106,0.2558
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35756,B,neutral,0,121,0.0,0.04377713458755427,0.0,0.0242
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35756,B,no_mutation,4885,2236,0,0.4934876989869754,0,0.4472
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35757,A,beneficial,451,2349,0.4939759036144578,0.4699879951980792,0.0902,0.4698
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35757,A,deleterious,462,2369,0.5060240963855421,0.47398959583833533,0.0924,0.4738
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35757,A,neutral,0,280,0.0,0.056022408963585436,0.0,0.056
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35757,A,no_mutation,4087,2,0,0.4699879951980792,0,0.0004
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35757,B,beneficial,60,1293,0.5,0.47659417618872096,0.012,0.2586
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35757,B,deleterious,60,1295,0.5,0.4773313674898636,0.012,0.259
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35757,B,neutral,0,125,0.0,0.04607445632141541,0.0,0.025
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35757,B,no_mutation,4880,2287,0,0.47659417618872096,0,0.4574
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35758,A,beneficial,478,2389,0.49431230610134436,0.47799119647859145,0.0956,0.4778
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35758,A,deleterious,489,2374,0.5056876938986556,0.47498999599839936,0.0978,0.4748
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35758,A,neutral,0,235,0.0,0.0470188075230092,0.0,0.047
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35758,A,no_mutation,4033,2,0,0.47799119647859145,0,0.0004
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35758,B,beneficial,51,1380,0.504950495049505,0.5009074410163339,0.0102,0.276
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35758,B,deleterious,50,1261,0.49504950495049505,0.4577132486388385,0.01,0.2522
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35758,B,neutral,0,114,0.0,0.041379310344827586,0.0,0.0228
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35758,B,no_mutation,4899,2245,0,0.5009074410163339,0,0.449
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35759,A,beneficial,440,2389,0.5040091638029782,0.47799119647859145,0.088,0.4778
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35759,A,deleterious,433,2373,0.4959908361970218,0.47478991596638653,0.0866,0.4746
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35759,A,neutral,0,236,0.0,0.04721888755502201,0.0,0.0472
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35759,A,no_mutation,4127,2,0,0.47799119647859145,0,0.0004
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35759,B,beneficial,52,1290,0.48148148148148145,0.4770710059171598,0.0104,0.258
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35759,B,deleterious,56,1291,0.5185185185185185,0.47744082840236685,0.0112,0.2582
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35759,B,neutral,0,123,0.0,0.045488165680473376,0.0,0.0246
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35759,B,no_mutation,4892,2296,0,0.4770710059171598,0,0.4592
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35760,A,beneficial,447,2371,0.513203214695752,0.4744846908144887,0.0894,0.4742
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35760,A,deleterious,424,2363,0.48679678530424797,0.4728837302381429,0.0848,0.4726
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35760,A,neutral,0,263,0.0,0.05263157894736842,0.0,0.0526
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35760,A,no_mutation,4129,3,0,0.4744846908144887,0,0.0006
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35760,B,beneficial,57,1276,0.475,0.47558702944465153,0.0114,0.2552
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35760,B,deleterious,63,1279,0.525,0.4767051807677972,0.0126,0.2558
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35760,B,neutral,0,128,0.0,0.04770778978755125,0.0,0.0256
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35760,B,no_mutation,4880,2317,0,0.47558702944465153,0,0.4634
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35761,A,beneficial,452,2341,0.4961580680570801,0.4682,0.0904,0.4682
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35761,A,deleterious,459,2391,0.5038419319429198,0.4782,0.0918,0.4782
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35761,A,neutral,0,268,0.0,0.0536,0.0,0.0536
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35761,A,no_mutation,4089,0,0,0.4682,0,0.0
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35761,B,beneficial,66,1275,0.5038167938931297,0.4636363636363636,0.0132,0.255
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35761,B,deleterious,65,1338,0.4961832061068702,0.48654545454545456,0.013,0.2676
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35761,B,neutral,0,137,0.0,0.04981818181818182,0.0,0.0274
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35761,B,no_mutation,4869,2250,0,0.4636363636363636,0,0.45
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35762,A,beneficial,466,2366,0.504875406283857,0.4734840904542726,0.0932,0.4732
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35762,A,deleterious,457,2392,0.49512459371614304,0.4786872123273964,0.0914,0.4784
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35762,A,neutral,0,239,0.0,0.047828697218330996,0.0,0.0478
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35762,A,no_mutation,4077,3,0,0.4734840904542726,0,0.0006
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35762,B,beneficial,61,1303,0.5041322314049587,0.4734738372093023,0.0122,0.2606
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35762,B,deleterious,60,1317,0.49586776859504134,0.4785610465116279,0.012,0.2634
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35762,B,neutral,0,132,0.0,0.04796511627906977,0.0,0.0264
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35762,B,no_mutation,4879,2248,0,0.4734738372093023,0,0.4496
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35763,A,beneficial,450,2352,0.5033557046979866,0.47049409881976395,0.09,0.4704
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35763,A,deleterious,444,2398,0.4966442953020134,0.4796959391878376,0.0888,0.4796
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35763,A,neutral,0,249,0.0,0.04980996199239848,0.0,0.0498
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35763,A,no_mutation,4106,1,0,0.47049409881976395,0,0.0002
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35763,B,beneficial,57,1305,0.504424778761062,0.46657132642116556,0.0114,0.261
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35763,B,deleterious,56,1351,0.49557522123893805,0.48301751877011084,0.0112,0.2702
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35763,B,neutral,0,141,0.0,0.05041115480872363,0.0,0.0282
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35763,B,no_mutation,4887,2203,0,0.46657132642116556,0,0.4406
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35764,A,beneficial,469,2357,0.5053879310344828,0.47149429885977195,0.0938,0.4714
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35764,A,deleterious,459,2390,0.49461206896551724,0.47809561912382476,0.0918,0.478
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35764,A,neutral,0,252,0.0,0.05041008201640328,0.0,0.0504
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35764,A,no_mutation,4072,1,0,0.47149429885977195,0,0.0002
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35764,B,beneficial,69,1295,0.4791666666666667,0.4707379134860051,0.0138,0.259
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35764,B,deleterious,75,1314,0.5208333333333334,0.4776444929116685,0.015,0.2628
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35764,B,neutral,0,142,0.0,0.05161759360232643,0.0,0.0284
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35764,B,no_mutation,4856,2249,0,0.4707379134860051,0,0.4498
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35765,A,beneficial,504,2332,0.50199203187251,0.46649329865973194,0.1008,0.4664
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35765,A,deleterious,500,2387,0.49800796812749004,0.47749549909982,0.1,0.4774
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35765,A,neutral,0,280,0.0,0.05601120224044809,0.0,0.056
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35765,A,no_mutation,3996,1,0,0.46649329865973194,0,0.0002
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35765,B,beneficial,61,1315,0.4765625,0.4747292418772563,0.0122,0.263
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35765,B,deleterious,67,1318,0.5234375,0.47581227436823104,0.0134,0.2636
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35765,B,neutral,0,137,0.0,0.04945848375451264,0.0,0.0274
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35765,B,no_mutation,4872,2230,0,0.4747292418772563,0,0.446
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35766,A,beneficial,444,2380,0.4955357142857143,0.47619047619047616,0.0888,0.476
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35766,A,deleterious,452,2358,0.5044642857142857,0.4717887154861945,0.0904,0.4716
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35766,A,neutral,0,260,0.0,0.05202080832332933,0.0,0.052
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35766,A,no_mutation,4104,2,0,0.47619047619047616,0,0.0004
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35766,B,beneficial,60,1328,0.4878048780487805,0.48361252731245447,0.012,0.2656
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35766,B,deleterious,63,1284,0.5121951219512195,0.4675892206846322,0.0126,0.2568
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35766,B,neutral,0,134,0.0,0.04879825200291333,0.0,0.0268
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35766,B,no_mutation,4877,2254,0,0.48361252731245447,0,0.4508
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35767,A,beneficial,483,2356,0.5057591623036649,0.4714828897338403,0.0966,0.4712
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35767,A,deleterious,472,2386,0.4942408376963351,0.4774864918951371,0.0944,0.4772
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35767,A,neutral,0,255,0.0,0.051030618371022615,0.0,0.051
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35767,A,no_mutation,4045,3,0,0.4714828897338403,0,0.0006
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35767,B,beneficial,73,1302,0.4965986394557823,0.465,0.0146,0.2604
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35767,B,deleterious,74,1375,0.5034013605442177,0.49107142857142855,0.0148,0.275
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35767,B,neutral,0,123,0.0,0.04392857142857143,0.0,0.0246
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35767,B,no_mutation,4853,2200,0,0.465,0,0.44
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35768,A,beneficial,432,2378,0.4909090909090909,0.4756,0.0864,0.4756
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35768,A,deleterious,448,2368,0.509090909090909,0.4736,0.0896,0.4736
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35768,A,neutral,0,254,0.0,0.0508,0.0,0.0508
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35768,A,no_mutation,4120,0,0,0.4756,0,0.0
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35768,B,beneficial,58,1310,0.5178571428571429,0.4789762340036563,0.0116,0.262
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35768,B,deleterious,54,1291,0.48214285714285715,0.4720292504570384,0.0108,0.2582
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35768,B,neutral,0,134,0.0,0.048994515539305304,0.0,0.0268
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35768,B,no_mutation,4888,2265,0,0.4789762340036563,0,0.453
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35769,A,beneficial,481,2374,0.49844559585492226,0.4748,0.0962,0.4748
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35769,A,deleterious,484,2367,0.5015544041450777,0.4734,0.0968,0.4734
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35769,A,neutral,0,259,0.0,0.0518,0.0,0.0518
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35769,A,no_mutation,4035,0,0,0.4748,0,0.0
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35769,B,beneficial,59,1305,0.5086206896551724,0.4856717528842575,0.0118,0.261
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35769,B,deleterious,57,1256,0.49137931034482757,0.4674358020096762,0.0114,0.2512
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35769,B,neutral,0,126,0.0,0.046892445106066244,0.0,0.0252
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35769,B,no_mutation,4884,2313,0,0.4856717528842575,0,0.4626
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35770,A,beneficial,445,2361,0.49832026875699886,0.47229445889177835,0.089,0.4722
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35770,A,deleterious,448,2371,0.5016797312430011,0.47429485897179435,0.0896,0.4742
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35770,A,neutral,0,267,0.0,0.05341068213642729,0.0,0.0534
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35770,A,no_mutation,4107,1,0,0.47229445889177835,0,0.0002
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35770,B,beneficial,67,1273,0.5234375,0.4632459970887918,0.0134,0.2546
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35770,B,deleterious,61,1320,0.4765625,0.48034934497816595,0.0122,0.264
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35770,B,neutral,0,155,0.0,0.05640465793304221,0.0,0.031
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35770,B,no_mutation,4872,2252,0,0.4632459970887918,0,0.4504
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35771,A,beneficial,523,2384,0.5033686236766122,0.47689537907581514,0.1046,0.4768
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35771,A,deleterious,516,2347,0.4966313763233879,0.46949389877975595,0.1032,0.4694
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35771,A,neutral,0,268,0.0,0.053610722144428885,0.0,0.0536
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35771,A,no_mutation,3961,1,0,0.47689537907581514,0,0.0002
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35771,B,beneficial,80,1316,0.5063291139240507,0.48117001828153566,0.016,0.2632
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35771,B,deleterious,78,1277,0.4936708860759494,0.46691042047531994,0.0156,0.2554
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35771,B,neutral,0,142,0.0,0.051919561243144424,0.0,0.0284
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35771,B,no_mutation,4842,2265,0,0.48117001828153566,0,0.453
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35772,A,beneficial,392,2373,0.490613266583229,0.4746949389877976,0.0784,0.4746
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35772,A,deleterious,407,2373,0.509386733416771,0.4746949389877976,0.0814,0.4746
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35772,A,neutral,0,253,0.0,0.05061012202440488,0.0,0.0506
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35772,A,no_mutation,4201,1,0,0.4746949389877976,0,0.0002
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35772,B,beneficial,50,1298,0.47619047619047616,0.4777327935222672,0.01,0.2596
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35772,B,deleterious,55,1301,0.5238095238095238,0.47883695252116304,0.011,0.2602
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35772,B,neutral,0,118,0.0,0.04343025395656975,0.0,0.0236
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.01,1000,35772,B,no_mutation,4895,2283,0,0.4777327935222672,0,0.4566
DIFF_MUT_4,"1000, 0.1, 0.01",matchingBitsLockstep,0.1,1000,35773,A,beneficial,461,2403,0.5122222222222222,0.4806,0.0922,0.4806
