configuration,pop_mut,scenario,mutation_rate,population_size,replicate_seed,cell,fitness_value_cell,fitness_value_organism
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.03,1000,32794,A,1049.0,1049.0
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.01,1000,32794,B,1049.0,1049.0
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.03,1000,32795,A,1050.0,1050.0
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.01,1000,32795,B,1050.0,1050.0
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.03,1000,32796,A,1071.0,1071.0
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.01,1000,32796,B,1071.0,1071.0
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.03,1000,32797,A,1050.0,1050.0
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.01,1000,32797,B,1050.0,1050.0
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.03,1000,32798,A,1044.0,1044.0
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.01,1000,32798,B,1044.0,1044.0
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.03,1000,32799,A,1057.0,1057.0
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.01,1000,32799,B,1057.0,1057.0
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.03,1000,32800,A,1069.0,1069.0
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.01,1000,32800,B,1069.0,1069.0
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33001,A,16.87,33.675
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33001,B,16.805,33.675
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33002,A,16.865,33.69
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33002,B,16.825,33.69
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33003,A,16.815,33.675
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33003,B,16.86,33.675
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33004,A,16.815,33.66
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33004,B,16.845,33.66
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33005,A,16.845,33.64
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33005,B,16.795,33.64
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33006,A,16.845,33.635
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33006,B,16.79,33.635
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33007,A,16.855,33.645
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33007,B,16.79,33.645
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33008,A,14.81,29.615
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33008,B,14.805,29.615
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33009,A,15.835,31.65
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33009,B,15.815,31.65
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33010,A,15.815,31.625
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33010,B,15.81,31.625
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33011,A,16.85,33.645
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33011,B,16.795,33.645
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33012,A,16.83,33.665
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33012,B,16.835,33.665
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33013,A,16.865,33.66
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33013,B,16.795,33.66
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33014,A,16.845,33.64
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33014,B,16.795,33.64
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33015,A,16.835,33.59
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33015,B,16.755,33.59
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33016,A,15.865,31.685
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33016,B,15.82,31.685
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33017,A,13.88,27.68
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33017,B,13.8,27.68
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33018,A,16.85,33.685
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33018,B,16.835,33.685
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33019,A,13.835,27.605
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33019,B,13.77,27.605
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33020,A,16.87,33.7
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33020,B,16.83,33.7
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33021,A,16.855,33.68
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33021,B,16.825,33.68
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33022,A,16.845,33.66
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33022,B,16.815,33.66
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33023,A,16.855,33.64
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33023,B,16.785,33.64
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33024,A,16.82,33.665
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33024,B,16.845,33.665
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33025,A,16.845,33.66
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33025,B,16.815,33.66
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33026,A,16.835,33.67
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33026,B,16.835,33.67
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33027,A,16.85,33.655
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33027,B,16.805,33.655
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33028,A,16.87,33.71
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33028,B,16.84,33.71
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33029,A,16.845,33.71
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33029,B,16.865,33.71
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33030,A,16.855,33.65
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33030,B,16.795,33.65
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33031,A,16.83,33.62
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33031,B,16.79,33.62
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33032,A,16.88,33.685
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33032,B,16.805,33.685
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33033,A,16.86,33.64
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33033,B,16.78,33.64
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33034,A,16.87,33.735
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33034,B,16.865,33.735
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33035,A,16.865,33.645
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33035,B,16.78,33.645
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33036,A,16.845,33.665
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33036,B,16.82,33.665
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33037,A,15.865,31.69
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33037,B,15.825,31.69
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33038,A,16.84,33.635
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33038,B,16.795,33.635
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33039,A,16.87,33.675
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33039,B,16.805,33.675
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33040,A,16.825,33.67
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33040,B,16.845,33.67
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33041,A,16.82,33.585
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33041,B,16.765,33.585
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33042,A,15.855,31.63
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33042,B,15.775,31.63
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33043,A,16.845,33.645
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33043,B,16.8,33.645
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33044,A,16.84,33.605
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33044,B,16.765,33.605
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33045,A,16.855,33.65
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33045,B,16.795,33.65
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33046,A,15.875,31.66
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33046,B,15.785,31.66
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33047,A,14.835,29.67
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33047,B,14.835,29.67
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33048,A,16.905,33.72
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33048,B,16.815,33.72
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33049,A,16.855,33.635
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33049,B,16.78,33.635
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33050,A,14.885,29.72
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33050,B,14.835,29.72
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33251,A,18.805,36.62
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33251,B,17.815,36.62
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33252,A,16.82,33.615
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33252,B,16.795,33.615
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33253,A,18.795,36.605
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33253,B,17.81,36.605
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33254,A,19.77,38.585
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33254,B,18.815,38.585
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33255,A,18.77,37.565
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33255,B,18.795,37.565
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33256,A,18.85,36.655
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33256,B,17.805,36.655
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33257,A,17.845,35.625
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33257,B,17.78,35.625
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33258,A,18.81,36.62
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33258,B,17.81,36.62
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33259,A,17.815,35.615
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33259,B,17.8,35.615
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33260,A,18.83,36.61
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33260,B,17.78,36.61
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33261,A,16.795,32.635
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33261,B,15.84,32.635
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33262,A,18.855,37.655
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33262,B,18.8,37.655
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33263,A,18.825,37.605
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33263,B,18.78,37.605
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33264,A,14.855,28.68
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33264,B,13.825,28.68
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33265,A,18.815,36.6
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33265,B,17.785,36.6
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33266,A,18.765,37.575
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33266,B,18.81,37.575
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33267,A,18.83,36.625
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33267,B,17.795,36.625
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33268,A,18.805,36.56
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33268,B,17.755,36.56
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33269,A,17.795,34.61
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33269,B,16.815,34.61
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33270,A,14.82,28.62
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33270,B,13.8,28.62
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33271,A,18.85,37.64
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33271,B,18.79,37.64
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33272,A,18.815,36.65
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33272,B,17.835,36.65
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33273,A,18.8,36.585
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33273,B,17.785,36.585
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33274,A,16.835,33.645
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33274,B,16.81,33.645
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33275,A,17.795,35.58
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33275,B,17.785,35.58
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33276,A,18.79,37.635
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33276,B,18.845,37.635
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33277,A,18.825,36.595
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33277,B,17.77,36.595
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33278,A,16.84,32.615
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33278,B,15.775,32.615
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33279,A,18.8,37.63
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33279,B,18.83,37.63
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33280,A,17.83,35.635
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33280,B,17.805,35.635
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33281,A,17.815,35.595
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33281,B,17.78,35.595
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33282,A,18.78,37.56
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33282,B,18.78,37.56
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33283,A,18.79,36.59
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33283,B,17.8,36.59
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33284,A,13.83,27.635
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33284,B,13.805,27.635
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33285,A,18.83,36.61
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33285,B,17.78,36.61
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33286,A,18.795,36.585
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33286,B,17.79,36.585
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33287,A,18.82,37.63
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33287,B,18.81,37.63
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33288,A,18.825,36.625
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33288,B,17.8,36.625
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33289,A,17.845,34.615
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33289,B,16.77,34.615
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33290,A,18.805,36.59
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33290,B,17.785,36.59
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33291,A,17.85,35.645
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33291,B,17.795,35.645
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33292,A,17.82,34.63
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33292,B,16.81,34.63
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33293,A,18.835,37.66
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33293,B,18.825,37.66
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33294,A,17.83,34.615
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33294,B,16.785,34.615
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33295,A,16.86,33.64
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33295,B,16.78,33.64
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33296,A,15.8,31.635
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33296,B,15.835,31.635
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33297,A,17.82,34.6
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33297,B,16.78,34.6
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33298,A,18.83,37.65
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33298,B,18.82,37.65
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33299,A,17.87,34.72
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33299,B,16.85,34.72
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33300,A,18.77,37.535
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33300,B,18.765,37.535
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33501,A,100.0,110.765
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33501,B,10.765,110.765
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33502,A,100.0,113.81
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33502,B,13.81,113.81
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33503,A,100.0,110.775
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33503,B,10.775,110.775
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33504,A,100.0,111.785
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33504,B,11.785,111.785
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33505,A,100.0,111.785
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33505,B,11.785,111.785
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33506,A,100.0,108.785
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33506,B,8.785,108.785
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33507,A,100.0,111.785
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33507,B,11.785,111.785
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33508,A,100.0,110.82
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33508,B,10.82,110.82
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33509,A,100.0,109.79
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33509,B,9.79,109.79
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33510,A,100.0,110.79
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33510,B,10.79,110.79
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33511,A,100.0,112.755
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33511,B,12.755,112.755
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33512,A,100.0,105.78
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33512,B,5.78,105.78
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33513,A,100.0,110.81
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33513,B,10.81,110.81
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33514,A,100.0,112.78
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33514,B,12.78,112.78
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33515,A,100.0,110.78
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33515,B,10.78,110.78
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33516,A,100.0,109.81
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33516,B,9.81,109.81
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33517,A,100.0,111.79
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33517,B,11.79,111.79
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33518,A,100.0,111.74
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33518,B,11.74,111.74
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33519,A,100.0,112.765
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33519,B,12.765,112.765
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33520,A,100.0,110.84
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33520,B,10.84,110.84
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33521,A,100.0,108.79
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33521,B,8.79,108.79
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33522,A,100.0,108.785
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33522,B,8.785,108.785
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33523,A,100.0,109.8
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33523,B,9.8,109.8
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33524,A,100.0,111.76
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33524,B,11.76,111.76
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33525,A,100.0,110.735
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33525,B,10.735,110.735
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33526,A,100.0,110.77
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33526,B,10.77,110.77
