configuration,pop_mut,scenario,mutation_rate_a,mutation_rate_b,population_size,comparison,a_replicate,b_replicate,variance_leading,variance_overall
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10484,10429,20.87183673469388,22.49142857142857
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10408,10456,20.32489795918367,34.54734693877551
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10493,10447,21.959591836734695,29.142857142857142
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10500,10420,19.44530612244898,30.522857142857145
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10491,10424,19.626122448979594,26.075102040816326
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10480,10437,20.612653061224492,32.3465306122449
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10457,10410,22.21428571428571,21.46938775510204
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10445,10497,20.720000000000002,28.128979591836735
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10441,10460,22.360816326530614,21.660816326530615
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10463,10432,22.352653061224494,19.42857142857143
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10471,10414,19.862857142857145,34.561632653061224
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10481,10407,20.034285714285716,31.663673469387756
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10438,10451,21.503673469387756,20.039183673469385
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10449,10464,20.885306122448977,21.035102040816327
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10425,10467,20.605714285714285,18.194285714285712
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10454,10423,21.153061224489793,28.10448979591837
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10499,10430,19.013877551020407,21.791428571428572
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10486,10402,21.44530612244898,23.83673469387755
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10487,10428,21.544489795918366,21.781224489795918
CONFIG_1,"1000, 0.001",bFollowsA,0.001,0.001,1000,inter-run,10576,10584,5.142857142857143,4.588163265306123
CONFIG_1,"1000, 0.001",bFollowsA,0.001,0.001,1000,inter-run,10631,10621,12.468979591836735,12.973061224489797
CONFIG_1,"1000, 0.001",bFollowsA,0.001,0.001,1000,inter-run,10587,10564,2.1016326530612246,2.0510204081632653
CONFIG_1,"1000, 0.001",bFollowsA,0.001,0.001,1000,inter-run,10561,10624,4.81469387755102,4.999591836734694
CONFIG_1,"1000, 0.001",bFollowsA,0.001,0.001,1000,inter-run,10573,10603,1.8159183673469388,2.663265306122449
CONFIG_1,"1000, 0.001",bFollowsA,0.001,0.001,1000,inter-run,10601,10560,2.3657142857142857,2.202448979591837
CONFIG_1,"1000, 0.001",bFollowsA,0.001,0.001,1000,inter-run,10637,10610,3.602040816326531,3.9526530612244897
CONFIG_1,"1000, 0.001",bFollowsA,0.001,0.001,1000,inter-run,10600,10570,1.1820408163265306,2.2710204081632654
CONFIG_1,"1000, 0.001",bFollowsA,0.001,0.001,1000,inter-run,10645,10629,4.850612244897959,5.162857142857143
CONFIG_1,"1000, 0.001",bFollowsA,0.001,0.001,1000,inter-run,10642,10595,2.855510204081633,2.4424489795918367
CONFIG_1,"1000, 0.001",bFollowsA,0.001,0.001,1000,inter-run,10565,10574,3.3044897959183674,3.326122448979592
CONFIG_1,"1000, 0.001",bFollowsA,0.001,0.001,1000,inter-run,10581,10614,3.2853061224489792,3.018775510204082
