configuration,pop_mut,scenario,mutation_rate,population_size,replicate_seed,cell,value_leading_ben_del_neu,value_leading_ben_del_neu_no,value_overall_ben_del_neu,value_overall_ben_del_neu_no
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.01,1000,32783,B,85,5000,2027,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.03,1000,32784,A,228,5000,3985,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.01,1000,32784,B,94,5000,2018,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.03,1000,32785,A,244,5000,3978,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.01,1000,32785,B,89,5000,1956,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.03,1000,32786,A,200,5000,3967,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.01,1000,32786,B,74,5000,1916,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.03,1000,32787,A,281,5000,3941,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.01,1000,32787,B,93,5000,2006,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.03,1000,32788,A,256,5000,3950,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.01,1000,32788,B,76,5000,2015,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.03,1000,32789,A,233,5000,3955,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.01,1000,32789,B,98,5000,1955,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.03,1000,32790,A,221,5000,3948,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.01,1000,32790,B,82,5000,2052,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.03,1000,32791,A,283,5000,3957,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.01,1000,32791,B,100,5000,2080,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.03,1000,32792,A,259,5000,3918,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.01,1000,32792,B,69,5000,1964,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.03,1000,32793,A,202,5000,3940,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.01,1000,32793,B,59,5000,1964,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.03,1000,32794,A,281,5000,3953,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.01,1000,32794,B,89,5000,2040,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.03,1000,32795,A,227,5000,3973,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.01,1000,32795,B,72,5000,1973,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.03,1000,32796,A,277,5000,3951,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.01,1000,32796,B,96,5000,2006,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.03,1000,32797,A,261,5000,3939,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.01,1000,32797,B,105,5000,1981,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.03,1000,32798,A,225,5000,4017,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.01,1000,32798,B,84,5000,1965,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.03,1000,32799,A,247,5000,3933,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.01,1000,32799,B,110,5000,2009,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.03,1000,32800,A,260,5000,3954,5000
DIFF_MUT_2,"1000, 0.03, 0.01",matchingBitsLockstep,0.01,1000,32800,B,88,5000,1989,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33001,A,28,5000,2755,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33001,B,66,5000,4997,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33002,A,24,5000,2714,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33002,B,52,5000,4998,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33003,A,27,5000,2715,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33003,B,60,5000,4997,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33004,A,25,5000,2712,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33004,B,57,5000,4998,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33005,A,33,5000,2747,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33005,B,63,5000,4997,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33006,A,30,5000,2719,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33006,B,60,5000,4998,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33007,A,36,5000,2772,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33007,B,64,5000,4998,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33008,A,24,5000,2670,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33008,B,79,5000,4999,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33009,A,44,5000,2782,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33009,B,78,5000,4998,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33010,A,30,5000,2714,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33010,B,70,5000,5000,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33011,A,28,5000,2817,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33011,B,63,5000,4999,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33012,A,38,5000,2750,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33012,B,69,5000,4999,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33013,A,32,5000,2778,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33013,B,65,5000,4998,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33014,A,26,5000,2665,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33014,B,47,5000,5000,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33015,A,26,5000,2738,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33015,B,52,5000,4997,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33016,A,32,5000,2772,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33016,B,59,5000,4997,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33017,A,38,5000,2719,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33017,B,71,5000,4998,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33018,A,23,5000,2767,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33018,B,63,5000,4997,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33019,A,29,5000,2715,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33019,B,61,5000,4997,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33020,A,32,5000,2744,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33020,B,59,5000,5000,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33021,A,28,5000,2717,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33021,B,66,5000,4999,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33022,A,28,5000,2784,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33022,B,48,5000,4998,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33023,A,22,5000,2732,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33023,B,56,5000,4997,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33024,A,30,5000,2796,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33024,B,59,5000,5000,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33025,A,39,5000,2714,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33025,B,71,5000,4999,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33026,A,37,5000,2815,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33026,B,91,5000,4998,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33027,A,29,5000,2693,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33027,B,65,5000,5000,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33028,A,36,5000,2708,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33028,B,65,5000,4997,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33029,A,27,5000,2768,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33029,B,57,5000,4997,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33030,A,30,5000,2752,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33030,B,70,5000,4998,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33031,A,33,5000,2756,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33031,B,67,5000,5000,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33032,A,33,5000,2740,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33032,B,71,5000,4999,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33033,A,23,5000,2716,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33033,B,57,5000,4998,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33034,A,25,5000,2767,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33034,B,75,5000,4999,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33035,A,21,5000,2665,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33035,B,54,5000,4999,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33036,A,38,5000,2793,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33036,B,69,5000,4999,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33037,A,24,5000,2684,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33037,B,66,5000,4999,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33038,A,32,5000,2773,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33038,B,70,5000,4999,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33039,A,17,5000,2729,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33039,B,62,5000,4998,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33040,A,31,5000,2765,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33040,B,69,5000,4996,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33041,A,29,5000,2735,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33041,B,77,5000,4997,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33042,A,31,5000,2679,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33042,B,83,5000,5000,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33043,A,22,5000,2748,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33043,B,61,5000,4999,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33044,A,30,5000,2749,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33044,B,64,5000,4999,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33045,A,24,5000,2684,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33045,B,62,5000,4997,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33046,A,23,5000,2730,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33046,B,61,5000,5000,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33047,A,37,5000,2787,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33047,B,83,5000,4998,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33048,A,28,5000,2774,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33048,B,48,5000,4997,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33049,A,22,5000,2729,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33049,B,56,5000,4998,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.01,1000,33050,A,37,5000,2716,5000
DIFF_MUT_3,"1000, 0.01, 0.1",lockstep,0.1,1000,33050,B,84,5000,4999,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33251,A,68,5000,2851,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33251,B,431,5000,4998,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33252,A,63,5000,2776,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33252,B,441,5000,4998,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33253,A,76,5000,2821,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33253,B,452,5000,4999,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33254,A,75,5000,2843,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33254,B,445,5000,4998,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33255,A,86,5000,2815,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33255,B,464,5000,5000,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33256,A,67,5000,2853,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33256,B,413,5000,4998,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33257,A,76,5000,2777,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33257,B,423,5000,5000,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33258,A,76,5000,2778,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33258,B,416,5000,4999,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33259,A,64,5000,2772,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33259,B,451,5000,5000,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33260,A,62,5000,2742,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33260,B,443,5000,4997,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33261,A,83,5000,2849,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33261,B,442,5000,4997,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33262,A,74,5000,2826,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33262,B,425,5000,4999,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33263,A,84,5000,2803,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33263,B,416,5000,5000,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33264,A,90,5000,2829,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33264,B,423,5000,4999,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33265,A,72,5000,2825,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33265,B,438,5000,4998,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33266,A,77,5000,2727,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33266,B,418,5000,4999,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33267,A,74,5000,2828,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33267,B,441,5000,4999,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33268,A,73,5000,2767,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33268,B,424,5000,4998,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33269,A,87,5000,2801,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33269,B,429,5000,5000,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33270,A,75,5000,2806,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33270,B,431,5000,4999,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33271,A,82,5000,2813,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33271,B,426,5000,5000,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33272,A,66,5000,2763,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33272,B,419,5000,4997,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33273,A,86,5000,2755,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33273,B,469,5000,4998,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33274,A,62,5000,2812,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33274,B,427,5000,5000,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33275,A,71,5000,2811,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33275,B,418,5000,4998,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33276,A,76,5000,2797,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33276,B,456,5000,5000,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33277,A,67,5000,2785,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33277,B,444,5000,5000,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33278,A,80,5000,2802,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33278,B,435,5000,4997,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33279,A,62,5000,2795,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33279,B,442,5000,4998,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33280,A,80,5000,2798,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33280,B,423,5000,4997,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33281,A,70,5000,2838,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33281,B,444,5000,4998,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33282,A,59,5000,2791,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33282,B,447,5000,5000,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33283,A,75,5000,2777,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33283,B,434,5000,4998,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33284,A,82,5000,2801,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33284,B,417,5000,4997,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33285,A,56,5000,2788,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33285,B,482,5000,4997,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33286,A,70,5000,2808,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33286,B,404,5000,4997,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33287,A,72,5000,2831,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33287,B,415,5000,4999,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33288,A,85,5000,2771,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33288,B,430,5000,4998,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33289,A,76,5000,2776,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33289,B,439,5000,4998,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33290,A,80,5000,2833,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33290,B,453,5000,5000,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33291,A,64,5000,2796,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33291,B,498,5000,5000,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33292,A,69,5000,2722,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33292,B,442,5000,4998,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33293,A,80,5000,2775,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33293,B,444,5000,4999,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33294,A,80,5000,2771,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33294,B,449,5000,4997,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33295,A,70,5000,2803,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33295,B,405,5000,4998,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33296,A,65,5000,2722,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33296,B,447,5000,4999,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33297,A,74,5000,2762,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33297,B,456,5000,5000,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33298,A,71,5000,2748,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33298,B,403,5000,5000,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33299,A,64,5000,2874,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33299,B,395,5000,5000,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.01,1000,33300,A,66,5000,2833,5000
DIFF_MUT_3,"1000, 0.01, 0.1",oneOffLockstep,0.1,1000,33300,B,443,5000,5000,5000
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33501,A,63,5000,179,5000
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33501,B,1514,5000,5000,5000
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33502,A,86,5000,184,5000
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33502,B,1568,5000,5000,5000
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33503,A,71,5000,173,5000
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33503,B,1627,5000,4999,5000
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33504,A,77,5000,159,5000
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33504,B,1578,5000,5000,5000
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33505,A,69,5000,184,5000
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33505,B,1595,5000,5000,5000
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33506,A,56,5000,160,5000
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33506,B,1581,5000,5000,5000
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33507,A,58,5000,137,5000
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.1,1000,33507,B,1582,5000,4997,5000
DIFF_MUT_3,"1000, 0.01, 0.1",bFollowsA,0.01,1000,33508,A,62,5000,215,5000
