configuration,pop_mut,scenario,mutation_rate,population_size,replicate_seed,cell,type,value_leading,value_overall,fraction_leading_ben_del_neu,fraction_overall_ben_del_neu,fraction_leading_ben_del_neu_no,fraction_overall_ben_del_neu_no
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16024,B,beneficial,6,737,1.0,0.4289871944121071,0.0012,0.1474
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16024,B,deleterious,0,760,0.0,0.44237485448195574,0.0,0.152
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16024,B,neutral,0,221,0.0,0.12863795110593715,0.0,0.0442
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16024,B,no_mutation,4994,3282,0,0.4289871944121071,0,0.6564
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16025,A,beneficial,4,739,1.0,0.43496174220129485,0.0008,0.1478
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16025,A,deleterious,0,716,0.0,0.4214243672748676,0.0,0.1432
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16025,A,neutral,0,244,0.0,0.14361389052383755,0.0,0.0488
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16025,A,no_mutation,4996,3301,0,0.43496174220129485,0,0.6602
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16025,B,beneficial,4,723,1.0,0.4371221281741233,0.0008,0.1446
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16025,B,deleterious,0,712,0.0,0.43047158403869407,0.0,0.1424
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16025,B,neutral,0,219,0.0,0.13240628778718258,0.0,0.0438
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16025,B,no_mutation,4996,3346,0,0.4371221281741233,0,0.6692
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16026,A,beneficial,3,722,1.0,0.4259587020648968,0.0006,0.1444
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16026,A,deleterious,0,717,0.0,0.4230088495575221,0.0,0.1434
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16026,A,neutral,0,256,0.0,0.15103244837758112,0.0,0.0512
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16026,A,no_mutation,4997,3305,0,0.4259587020648968,0,0.661
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16026,B,beneficial,3,715,1.0,0.43333333333333335,0.0006,0.143
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16026,B,deleterious,0,712,0.0,0.4315151515151515,0.0,0.1424
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16026,B,neutral,0,223,0.0,0.13515151515151516,0.0,0.0446
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16026,B,no_mutation,4997,3350,0,0.43333333333333335,0,0.67
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16027,A,beneficial,5,720,1.0,0.4332129963898917,0.001,0.144
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16027,A,deleterious,0,706,0.0,0.42478941034897716,0.0,0.1412
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16027,A,neutral,0,236,0.0,0.14199759326113118,0.0,0.0472
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16027,A,no_mutation,4995,3338,0,0.4332129963898917,0,0.6676
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16027,B,beneficial,5,723,1.0,0.43738656987295826,0.001,0.1446
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16027,B,deleterious,0,712,0.0,0.4307320024198427,0.0,0.1424
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16027,B,neutral,0,218,0.0,0.13188142770719904,0.0,0.0436
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16027,B,no_mutation,4995,3347,0,0.43738656987295826,0,0.6694
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16028,A,beneficial,4,738,1.0,0.4400715563506261,0.0008,0.1476
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16028,A,deleterious,0,704,0.0,0.41979725700655934,0.0,0.1408
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16028,A,neutral,0,235,0.0,0.14013118664281454,0.0,0.047
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16028,A,no_mutation,4996,3323,0,0.4400715563506261,0,0.6646
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16028,B,beneficial,4,717,1.0,0.42857142857142855,0.0008,0.1434
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16028,B,deleterious,0,707,0.0,0.4225941422594142,0.0,0.1414
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16028,B,neutral,0,249,0.0,0.1488344291691572,0.0,0.0498
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16028,B,no_mutation,4996,3327,0,0.42857142857142855,0,0.6654
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16029,A,beneficial,9,731,1.0,0.44600366076876147,0.0018,0.1462
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16029,A,deleterious,0,693,0.0,0.4228187919463087,0.0,0.1386
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16029,A,neutral,0,215,0.0,0.13117754728492984,0.0,0.043
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16029,A,no_mutation,4991,3361,0,0.44600366076876147,0,0.6722
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16029,B,beneficial,9,740,1.0,0.4307334109429569,0.0018,0.148
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16029,B,deleterious,0,731,0.0,0.4254947613504074,0.0,0.1462
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16029,B,neutral,0,247,0.0,0.14377182770663563,0.0,0.0494
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16029,B,no_mutation,4991,3282,0,0.4307334109429569,0,0.6564
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16030,A,beneficial,6,739,1.0,0.4254461715601612,0.0012,0.1478
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16030,A,deleterious,0,749,0.0,0.43120322394933797,0.0,0.1498
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16030,A,neutral,0,249,0.0,0.14335060449050085,0.0,0.0498
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16030,A,no_mutation,4994,3263,0,0.4254461715601612,0,0.6526
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16030,B,beneficial,6,729,1.0,0.43367043426531826,0.0012,0.1458
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16030,B,deleterious,0,721,0.0,0.42891136228435456,0.0,0.1442
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16030,B,neutral,0,231,0.0,0.13741820345032718,0.0,0.0462
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16030,B,no_mutation,4994,3319,0,0.43367043426531826,0,0.6638
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16031,A,beneficial,3,723,1.0,0.43527995183624324,0.0006,0.1446
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16031,A,deleterious,0,716,0.0,0.43106562311860325,0.0,0.1432
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16031,A,neutral,0,222,0.0,0.1336544250451535,0.0,0.0444
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16031,A,no_mutation,4997,3339,0,0.43527995183624324,0,0.6678
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16031,B,beneficial,3,721,1.0,0.43044776119402983,0.0006,0.1442
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16031,B,deleterious,0,722,0.0,0.431044776119403,0.0,0.1444
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16031,B,neutral,0,232,0.0,0.13850746268656716,0.0,0.0464
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16031,B,no_mutation,4997,3325,0,0.43044776119402983,0,0.665
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16032,A,beneficial,8,723,1.0,0.4303571428571429,0.0016,0.1446
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16032,A,deleterious,0,719,0.0,0.42797619047619045,0.0,0.1438
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16032,A,neutral,0,238,0.0,0.14166666666666666,0.0,0.0476
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16032,A,no_mutation,4992,3320,0,0.4303571428571429,0,0.664
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16032,B,beneficial,8,726,1.0,0.42630651790957136,0.0016,0.1452
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16032,B,deleterious,0,710,0.0,0.4169113329418673,0.0,0.142
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16032,B,neutral,0,267,0.0,0.15678214914856137,0.0,0.0534
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16032,B,no_mutation,4992,3297,0,0.42630651790957136,0,0.6594
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16033,A,beneficial,3,723,1.0,0.4235500878734622,0.0006,0.1446
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16033,A,deleterious,0,718,0.0,0.4206209724663152,0.0,0.1436
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16033,A,neutral,0,266,0.0,0.15582893966022263,0.0,0.0532
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16033,A,no_mutation,4997,3293,0,0.4235500878734622,0,0.6586
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16033,B,beneficial,3,740,1.0,0.43529411764705883,0.0006,0.148
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16033,B,deleterious,0,728,0.0,0.42823529411764705,0.0,0.1456
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16033,B,neutral,0,232,0.0,0.13647058823529412,0.0,0.0464
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16033,B,no_mutation,4997,3300,0,0.43529411764705883,0,0.66
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16034,A,beneficial,4,734,1.0,0.4232987312572088,0.0008,0.1468
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16034,A,deleterious,0,737,0.0,0.42502883506343714,0.0,0.1474
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16034,A,neutral,0,263,0.0,0.1516724336793541,0.0,0.0526
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16034,A,no_mutation,4996,3266,0,0.4232987312572088,0,0.6532
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16034,B,beneficial,4,690,1.0,0.42124542124542125,0.0008,0.138
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16034,B,deleterious,0,685,0.0,0.4181929181929182,0.0,0.137
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16034,B,neutral,0,263,0.0,0.16056166056166057,0.0,0.0526
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16034,B,no_mutation,4996,3362,0,0.42124542124542125,0,0.6724
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16035,A,beneficial,3,702,1.0,0.420863309352518,0.0006,0.1404
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16035,A,deleterious,0,692,0.0,0.4148681055155875,0.0,0.1384
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16035,A,neutral,0,274,0.0,0.1642685851318945,0.0,0.0548
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16035,A,no_mutation,4997,3332,0,0.420863309352518,0,0.6664
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16035,B,beneficial,3,725,1.0,0.42747641509433965,0.0006,0.145
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16035,B,deleterious,0,715,0.0,0.4215801886792453,0.0,0.143
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16035,B,neutral,0,256,0.0,0.1509433962264151,0.0,0.0512
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16035,B,no_mutation,4997,3304,0,0.42747641509433965,0,0.6608
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16036,A,beneficial,2,724,1.0,0.42814902424600826,0.0004,0.1448
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16036,A,deleterious,0,711,0.0,0.42046126552335894,0.0,0.1422
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16036,A,neutral,0,256,0.0,0.15138971023063277,0.0,0.0512
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16036,A,no_mutation,4998,3309,0,0.42814902424600826,0,0.6618
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16036,B,beneficial,2,701,1.0,0.4311193111931119,0.0004,0.1402
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16036,B,deleterious,0,692,0.0,0.42558425584255843,0.0,0.1384
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16036,B,neutral,0,233,0.0,0.14329643296432965,0.0,0.0466
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16036,B,no_mutation,4998,3374,0,0.4311193111931119,0,0.6748
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16037,A,beneficial,1,718,1.0,0.43123123123123125,0.0002,0.1436
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16037,A,deleterious,0,702,0.0,0.42162162162162165,0.0,0.1404
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16037,A,neutral,0,245,0.0,0.14714714714714713,0.0,0.049
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16037,A,no_mutation,4999,3335,0,0.43123123123123125,0,0.667
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16037,B,beneficial,1,694,1.0,0.43132380360472344,0.0002,0.1388
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16037,B,deleterious,0,685,0.0,0.4257302672467371,0.0,0.137
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16037,B,neutral,0,230,0.0,0.14294592914853946,0.0,0.046
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16037,B,no_mutation,4999,3391,0,0.43132380360472344,0,0.6782
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16038,A,beneficial,3,736,1.0,0.4276583381754794,0.0006,0.1472
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16038,A,deleterious,0,731,0.0,0.42475305055200463,0.0,0.1462
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16038,A,neutral,0,254,0.0,0.147588611272516,0.0,0.0508
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16038,A,no_mutation,4997,3279,0,0.4276583381754794,0,0.6558
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16038,B,beneficial,3,731,1.0,0.433570581257414,0.0006,0.1462
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16038,B,deleterious,0,718,0.0,0.4258600237247924,0.0,0.1436
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16038,B,neutral,0,237,0.0,0.14056939501779359,0.0,0.0474
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16038,B,no_mutation,4997,3314,0,0.433570581257414,0,0.6628
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16039,A,beneficial,1,721,1.0,0.4246171967020024,0.0002,0.1442
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16039,A,deleterious,0,718,0.0,0.42285041224970554,0.0,0.1436
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16039,A,neutral,0,259,0.0,0.1525323910482921,0.0,0.0518
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16039,A,no_mutation,4999,3302,0,0.4246171967020024,0,0.6604
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16039,B,beneficial,1,727,1.0,0.4296690307328605,0.0002,0.1454
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16039,B,deleterious,0,712,0.0,0.42080378250591016,0.0,0.1424
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16039,B,neutral,0,253,0.0,0.1495271867612293,0.0,0.0506
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16039,B,no_mutation,4999,3308,0,0.4296690307328605,0,0.6616
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16040,A,beneficial,4,712,1.0,0.42507462686567166,0.0008,0.1424
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16040,A,deleterious,0,703,0.0,0.4197014925373134,0.0,0.1406
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16040,A,neutral,0,260,0.0,0.15522388059701492,0.0,0.052
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16040,A,no_mutation,4996,3325,0,0.42507462686567166,0,0.665
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16040,B,beneficial,4,716,1.0,0.4266984505363528,0.0008,0.1432
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16040,B,deleterious,0,707,0.0,0.42133492252681765,0.0,0.1414
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16040,B,neutral,0,255,0.0,0.15196662693682955,0.0,0.051
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16040,B,no_mutation,4996,3322,0,0.4266984505363528,0,0.6644
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16041,A,beneficial,2,705,1.0,0.4208955223880597,0.0004,0.141
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16041,A,deleterious,0,719,0.0,0.4292537313432836,0.0,0.1438
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16041,A,neutral,0,251,0.0,0.14985074626865671,0.0,0.0502
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16041,A,no_mutation,4998,3325,0,0.4208955223880597,0,0.665
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16041,B,beneficial,2,707,1.0,0.4297872340425532,0.0004,0.1414
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16041,B,deleterious,0,709,0.0,0.4310030395136778,0.0,0.1418
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16041,B,neutral,0,229,0.0,0.139209726443769,0.0,0.0458
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16041,B,no_mutation,4998,3355,0,0.4297872340425532,0,0.671
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16042,A,beneficial,2,683,1.0,0.4231722428748451,0.0004,0.1366
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16042,A,deleterious,0,712,0.0,0.44114002478314746,0.0,0.1424
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16042,A,neutral,0,219,0.0,0.13568773234200743,0.0,0.0438
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16042,A,no_mutation,4998,3386,0,0.4231722428748451,0,0.6772
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16042,B,beneficial,2,726,1.0,0.4311163895486936,0.0004,0.1452
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16042,B,deleterious,0,713,0.0,0.42339667458432306,0.0,0.1426
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16042,B,neutral,0,245,0.0,0.14548693586698339,0.0,0.049
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16042,B,no_mutation,4998,3316,0,0.4311163895486936,0,0.6632
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16043,A,beneficial,3,729,1.0,0.4365269461077844,0.0006,0.1458
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16043,A,deleterious,0,712,0.0,0.42634730538922155,0.0,0.1424
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16043,A,neutral,0,229,0.0,0.137125748502994,0.0,0.0458
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16043,A,no_mutation,4997,3330,0,0.4365269461077844,0,0.666
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16043,B,beneficial,3,725,1.0,0.43517406962785116,0.0006,0.145
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16043,B,deleterious,0,709,0.0,0.4255702280912365,0.0,0.1418
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16043,B,neutral,0,232,0.0,0.13925570228091236,0.0,0.0464
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16043,B,no_mutation,4997,3334,0,0.43517406962785116,0,0.6668
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16044,A,beneficial,4,708,1.0,0.4309190505173463,0.0008,0.1416
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16044,A,deleterious,0,705,0.0,0.42909312233718805,0.0,0.141
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16044,A,neutral,0,230,0.0,0.13998782714546562,0.0,0.046
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16044,A,no_mutation,4996,3357,0,0.4309190505173463,0,0.6714
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16044,B,beneficial,4,731,1.0,0.43720095693779903,0.0008,0.1462
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16044,B,deleterious,0,726,0.0,0.4342105263157895,0.0,0.1452
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16044,B,neutral,0,215,0.0,0.12858851674641147,0.0,0.043
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16044,B,no_mutation,4996,3328,0,0.43720095693779903,0,0.6656
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16045,A,beneficial,5,713,1.0,0.428743235117258,0.001,0.1426
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16045,A,deleterious,0,710,0.0,0.4269392663860493,0.0,0.142
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16045,A,neutral,0,240,0.0,0.14431749849669273,0.0,0.048
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16045,A,no_mutation,4995,3337,0,0.428743235117258,0,0.6674
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16045,B,beneficial,5,763,1.0,0.44129554655870445,0.001,0.1526
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16045,B,deleterious,0,745,0.0,0.4308849045691151,0.0,0.149
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16045,B,neutral,0,221,0.0,0.12781954887218044,0.0,0.0442
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16045,B,no_mutation,4995,3271,0,0.44129554655870445,0,0.6542
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16046,A,beneficial,5,710,1.0,0.42771084337349397,0.001,0.142
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16046,A,deleterious,0,703,0.0,0.4234939759036145,0.0,0.1406
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16046,A,neutral,0,247,0.0,0.14879518072289158,0.0,0.0494
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16046,A,no_mutation,4995,3340,0,0.42771084337349397,0,0.668
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16046,B,beneficial,5,683,1.0,0.41979102642901045,0.001,0.1366
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16046,B,deleterious,0,680,0.0,0.41794714197910265,0.0,0.136
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16046,B,neutral,0,264,0.0,0.1622618315918869,0.0,0.0528
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16046,B,no_mutation,4995,3373,0,0.41979102642901045,0,0.6746
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16047,A,beneficial,6,762,1.0,0.4329545454545455,0.0012,0.1524
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16047,A,deleterious,0,748,0.0,0.425,0.0,0.1496
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16047,A,neutral,0,250,0.0,0.14204545454545456,0.0,0.05
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16047,A,no_mutation,4994,3240,0,0.4329545454545455,0,0.648
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16047,B,beneficial,6,745,1.0,0.4316338354577057,0.0012,0.149
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16047,B,deleterious,0,741,0.0,0.42931633835457705,0.0,0.1482
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16047,B,neutral,0,240,0.0,0.13904982618771727,0.0,0.048
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16047,B,no_mutation,4994,3274,0,0.4316338354577057,0,0.6548
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16048,A,beneficial,2,688,1.0,0.4265344079355239,0.0004,0.1376
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16048,A,deleterious,0,688,0.0,0.4265344079355239,0.0,0.1376
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16048,A,neutral,0,237,0.0,0.14693118412895226,0.0,0.0474
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16048,A,no_mutation,4998,3387,0,0.4265344079355239,0,0.6774
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16048,B,beneficial,2,714,1.0,0.4252531268612269,0.0004,0.1428
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16048,B,deleterious,0,695,0.0,0.41393686718284695,0.0,0.139
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16048,B,neutral,0,270,0.0,0.16081000595592615,0.0,0.054
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16048,B,no_mutation,4998,3321,0,0.4252531268612269,0,0.6642
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16049,A,beneficial,2,711,1.0,0.43221884498480245,0.0004,0.1422
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16049,A,deleterious,0,711,0.0,0.43221884498480245,0.0,0.1422
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16049,A,neutral,0,223,0.0,0.13556231003039515,0.0,0.0446
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16049,A,no_mutation,4998,3355,0,0.43221884498480245,0,0.671
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16049,B,beneficial,2,752,1.0,0.44053895723491504,0.0004,0.1504
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16049,B,deleterious,0,726,0.0,0.4253075571177504,0.0,0.1452
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16049,B,neutral,0,229,0.0,0.1341534856473345,0.0,0.0458
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16049,B,no_mutation,4998,3293,0,0.44053895723491504,0,0.6586
CONFIG_5,"10, 0.01, 0.01",lockstep,0.01,10,16050,A,beneficial,7,737,1.0,0.43712930011862394,0.0014,0.1474
