configuration,pop_mut,scenario,mutation_rate,population_size,replicate_seed,cell,value_leading_ben_del_neu,value_leading_ben_del_neu_no,value_overall_ben_del_neu,value_overall_ben_del_neu_no
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14771,B,195,5000,4384,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14772,A,194,5000,4320,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14772,B,176,5000,4359,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14773,A,185,5000,4386,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14773,B,170,5000,4350,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14774,A,176,5000,4359,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14774,B,178,5000,4351,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14775,A,167,5000,4364,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14775,B,147,5000,4361,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14776,A,166,5000,4359,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14776,B,181,5000,4375,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14777,A,166,5000,4389,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14777,B,176,5000,4348,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14778,A,150,5000,4383,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14778,B,176,5000,4417,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14779,A,176,5000,4374,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14779,B,161,5000,4365,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14780,A,183,5000,4363,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14780,B,170,5000,4333,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14781,A,179,5000,4350,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14781,B,184,5000,4375,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14782,A,184,5000,4345,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14782,B,169,5000,4382,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14783,A,157,5000,4366,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14783,B,153,5000,4375,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14784,A,163,5000,4311,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14784,B,189,5000,4342,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14785,A,157,5000,4389,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14785,B,176,5000,4347,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14786,A,170,5000,4318,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14786,B,192,5000,4355,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14787,A,171,5000,4344,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14787,B,171,5000,4363,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14788,A,170,5000,4380,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14788,B,162,5000,4325,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14789,A,190,5000,4328,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14789,B,209,5000,4370,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14790,A,166,5000,4369,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14790,B,171,5000,4359,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14791,A,180,5000,4355,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14791,B,178,5000,4381,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14792,A,170,5000,4395,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14792,B,163,5000,4369,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14793,A,157,5000,4308,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14793,B,181,5000,4421,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14794,A,158,5000,4341,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14794,B,150,5000,4346,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14795,A,164,5000,4336,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14795,B,173,5000,4336,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14796,A,154,5000,4394,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14796,B,166,5000,4344,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14797,A,185,5000,4326,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14797,B,179,5000,4371,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14798,A,152,5000,4344,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14798,B,175,5000,4372,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14799,A,178,5000,4370,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14799,B,181,5000,4408,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14800,A,171,5000,4354,5000
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14800,B,158,5000,4383,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15001,A,657,5000,3878,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15001,B,638,5000,4577,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15002,A,630,5000,3865,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15002,B,677,5000,4566,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15003,A,714,5000,3854,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15003,B,689,5000,4597,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15004,A,622,5000,3947,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15004,B,650,5000,4532,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15005,A,659,5000,4016,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15005,B,685,5000,4566,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15006,A,662,5000,3992,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15006,B,622,5000,4530,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15007,A,658,5000,3946,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15007,B,628,5000,4550,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15008,A,658,5000,3981,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15008,B,647,5000,4547,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15009,A,687,5000,3936,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15009,B,661,5000,4587,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15010,A,669,5000,4091,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15010,B,623,5000,4529,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15011,A,679,5000,3906,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15011,B,659,5000,4581,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15012,A,689,5000,3645,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15012,B,607,5000,4664,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15013,A,669,5000,3922,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15013,B,625,5000,4585,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15014,A,659,5000,3833,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15014,B,616,5000,4587,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15015,A,682,5000,3951,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15015,B,623,5000,4580,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15016,A,688,5000,3893,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15016,B,620,5000,4613,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15017,A,675,5000,3869,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15017,B,641,5000,4603,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15018,A,650,5000,3926,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15018,B,623,5000,4574,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15019,A,652,5000,3870,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15019,B,638,5000,4565,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15020,A,659,5000,3930,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15020,B,601,5000,4549,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15021,A,654,5000,4031,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15021,B,692,5000,4538,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15022,A,682,5000,3931,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15022,B,628,5000,4556,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15023,A,626,5000,3834,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15023,B,598,5000,4613,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15024,A,674,5000,3902,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15024,B,656,5000,4594,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15025,A,688,5000,3941,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15025,B,629,5000,4581,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15026,A,669,5000,4042,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15026,B,663,5000,4543,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15027,A,617,5000,4056,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15027,B,666,5000,4552,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15028,A,636,5000,3969,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15028,B,632,5000,4569,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15029,A,689,5000,3870,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15029,B,632,5000,4626,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15030,A,659,5000,3893,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15030,B,627,5000,4589,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15031,A,670,5000,3865,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15031,B,622,5000,4605,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15032,A,613,5000,4039,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15032,B,679,5000,4527,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15033,A,636,5000,4019,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15033,B,673,5000,4526,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15034,A,635,5000,3994,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15034,B,660,5000,4583,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15035,A,672,5000,4137,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15035,B,656,5000,4551,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15036,A,666,5000,3936,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15036,B,611,5000,4573,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15037,A,708,5000,3854,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15037,B,641,5000,4600,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15038,A,620,5000,3922,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15038,B,649,5000,4601,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15039,A,640,5000,4062,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15039,B,622,5000,4544,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15040,A,647,5000,3965,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15040,B,681,5000,4578,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15041,A,676,5000,3988,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15041,B,598,5000,4564,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15042,A,637,5000,4082,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15042,B,692,5000,4542,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15043,A,698,5000,3828,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15043,B,630,5000,4604,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15044,A,621,5000,4087,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15044,B,663,5000,4526,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15045,A,641,5000,3892,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15045,B,669,5000,4602,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15046,A,639,5000,3942,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15046,B,631,5000,4607,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15047,A,646,5000,3966,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15047,B,641,5000,4551,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15048,A,682,5000,3928,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15048,B,663,5000,4574,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15049,A,701,5000,3931,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15049,B,648,5000,4616,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15050,A,656,5000,3966,5000
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15050,B,648,5000,4538,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15251,A,664,5000,3901,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15251,B,623,5000,4548,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15252,A,689,5000,4389,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15252,B,675,5000,4246,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15253,A,668,5000,4456,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15253,B,679,5000,4091,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15254,A,675,5000,4208,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15254,B,618,5000,4352,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15255,A,586,5000,4504,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15255,B,693,5000,3962,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15256,A,613,5000,4039,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15256,B,646,5000,4506,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15257,A,654,5000,4144,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15257,B,659,5000,4420,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15258,A,574,5000,4532,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15258,B,665,5000,3923,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15259,A,702,5000,4171,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15259,B,677,5000,4447,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15260,A,683,5000,4383,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15260,B,692,5000,4191,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15261,A,641,5000,4678,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15261,B,684,5000,3830,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15262,A,703,5000,4398,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15262,B,668,5000,4168,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15263,A,659,5000,4050,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15263,B,653,5000,4544,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15264,A,665,5000,4442,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15264,B,670,5000,4100,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15265,A,673,5000,4303,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15265,B,686,5000,4312,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15266,A,645,5000,3906,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15266,B,699,5000,4582,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15267,A,645,5000,4397,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15267,B,678,5000,4210,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15268,A,601,5000,4432,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15268,B,692,5000,4048,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15269,A,679,5000,4313,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15269,B,620,5000,4212,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15270,A,681,5000,4277,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15270,B,628,5000,4391,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15271,A,675,5000,4197,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15271,B,655,5000,4463,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15272,A,634,5000,4540,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15272,B,736,5000,3985,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15273,A,671,5000,4251,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15273,B,674,5000,4306,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15274,A,679,5000,3986,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15274,B,658,5000,4517,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15275,A,644,5000,4273,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15275,B,635,5000,4294,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15276,A,641,5000,4369,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15276,B,599,5000,4246,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15277,A,673,5000,4027,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15277,B,652,5000,4517,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15278,A,623,5000,4147,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15278,B,664,5000,4340,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15279,A,650,5000,4246,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15279,B,662,5000,4288,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15280,A,640,5000,4566,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15280,B,664,5000,3969,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15281,A,620,5000,4105,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15281,B,642,5000,4440,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15282,A,663,5000,4118,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15282,B,657,5000,4512,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15283,A,668,5000,4323,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15283,B,686,5000,4195,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15284,A,683,5000,4316,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15284,B,700,5000,4334,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15285,A,671,5000,4371,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15285,B,624,5000,4137,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15286,A,702,5000,4219,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15286,B,713,5000,4410,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15287,A,593,5000,4429,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15287,B,701,5000,4131,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15288,A,635,5000,4279,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15288,B,690,5000,4426,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15289,A,643,5000,4267,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15289,B,656,5000,4264,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15290,A,719,5000,4135,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15290,B,623,5000,4415,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15291,A,669,5000,4361,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15291,B,662,5000,4310,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15292,A,632,5000,4408,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15292,B,651,5000,4201,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15293,A,686,5000,4158,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15293,B,671,5000,4335,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15294,A,668,5000,4251,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15294,B,612,5000,4373,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15295,A,666,5000,4027,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15295,B,635,5000,4533,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15296,A,709,5000,3893,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15296,B,613,5000,4593,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15297,A,640,5000,4252,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15297,B,647,5000,4344,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15298,A,664,5000,4371,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15298,B,708,5000,4200,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15299,A,690,5000,4487,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15299,B,678,5000,4120,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15300,A,634,5000,4448,5000
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15300,B,668,5000,4138,5000
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15501,A,291,5000,4764,5000
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15501,B,344,5000,4764,5000
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15502,A,297,5000,4742,5000
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15502,B,276,5000,4744,5000
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15503,A,260,5000,4754,5000
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15503,B,249,5000,4745,5000
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15504,A,255,5000,4717,5000
