configuration,pop_mut,scenario,mutation_rate,population_size,replicate_seed,cell,fitness_value_cell,fitness_value_organism
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14785,A,32.81,64.675
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14785,B,31.865,64.675
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14786,A,32.83,65.67
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14786,B,32.84,65.67
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14787,A,30.84,60.66
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14787,B,29.82,60.66
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14788,A,31.87,63.68
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14788,B,31.81,63.68
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14789,A,32.855,64.695
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14789,B,31.84,64.695
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14790,A,31.865,63.71
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14790,B,31.845,63.71
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14791,A,33.845,66.67
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14791,B,32.825,66.67
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14792,A,32.865,65.67
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14792,B,32.805,65.67
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14793,A,32.84,65.7
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14793,B,32.86,65.7
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14794,A,33.815,66.685
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14794,B,32.87,66.685
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14795,A,32.85,65.705
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14795,B,32.855,65.705
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14796,A,32.845,65.655
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14796,B,32.81,65.655
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14797,A,30.84,61.655
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14797,B,30.815,61.655
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14798,A,32.86,65.72
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14798,B,32.86,65.72
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14799,A,32.815,64.645
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14799,B,31.83,64.645
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14800,A,30.875,60.71
CONFIG_4,"1000, 0.03, 0.03",oneOffLockstep,0.03,1000,14800,B,29.835,60.71
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15001,A,48.875,72.7
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15001,B,23.825,72.7
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15002,A,54.905,69.71
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15002,B,14.805,69.71
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15003,A,41.865,70.715
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15003,B,28.85,70.715
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15004,A,47.9,72.72
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15004,B,24.82,72.72
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15005,A,62.92,75.715
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15005,B,12.795,75.715
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15006,A,51.925,73.77
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15006,B,21.845,73.77
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15007,A,53.87,67.63
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15007,B,13.76,67.63
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15008,A,48.905,71.715
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15008,B,22.81,71.715
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15009,A,54.895,69.68
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15009,B,14.785,69.68
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15010,A,46.88,76.66
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15010,B,29.78,76.66
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15011,A,60.92,72.705
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15011,B,11.785,72.705
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15012,A,58.885,64.665
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15012,B,5.78,64.665
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15013,A,59.895,71.695
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15013,B,11.8,71.695
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15014,A,60.92,68.685
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15014,B,7.765,68.685
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15015,A,54.905,73.735
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15015,B,18.83,73.735
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15016,A,45.91,71.76
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15016,B,25.85,71.76
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15017,A,46.865,72.665
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15017,B,25.8,72.665
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15018,A,43.87,73.71
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15018,B,29.84,73.71
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15019,A,47.89,72.67
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15019,B,24.78,72.67
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15020,A,50.835,71.66
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15020,B,20.825,71.66
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15021,A,46.84,73.655
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15021,B,26.815,73.655
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15022,A,56.885,65.63
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15022,B,8.745,65.63
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15023,A,40.825,75.645
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15023,B,34.82,75.645
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15024,A,54.86,78.64
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15024,B,23.78,78.64
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15025,A,46.855,76.655
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15025,B,29.8,76.655
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15026,A,40.865,72.71
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15026,B,31.845,72.71
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15027,A,54.89,71.67
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15027,B,16.78,71.67
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15028,A,46.845,72.68
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15028,B,25.835,72.68
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15029,A,61.905,67.68
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15029,B,5.775,67.68
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15030,A,69.93,72.65
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15030,B,2.72,72.65
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15031,A,48.905,65.71
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15031,B,16.805,65.71
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15032,A,53.91,73.7
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15032,B,19.79,73.7
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15033,A,43.845,73.7
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15033,B,29.855,73.7
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15034,A,49.865,71.675
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15034,B,21.81,71.675
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15035,A,58.885,69.715
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15035,B,10.83,69.715
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15036,A,48.9,69.74
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15036,B,20.84,69.74
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15037,A,52.885,66.695
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15037,B,13.81,66.695
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15038,A,59.895,76.7
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15038,B,16.805,76.7
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15039,A,66.93,72.69
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15039,B,5.76,72.69
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15040,A,44.885,81.725
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15040,B,36.84,81.725
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15041,A,64.905,74.695
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15041,B,9.79,74.695
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15042,A,45.86,69.71
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15042,B,23.85,69.71
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15043,A,64.935,77.72
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15043,B,12.785,77.72
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15044,A,61.895,78.695
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15044,B,16.8,78.695
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15045,A,63.925,72.73
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15045,B,8.805,72.73
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15046,A,64.92,72.715
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15046,B,7.795,72.715
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15047,A,46.86,72.665
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15047,B,25.805,72.665
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15048,A,49.885,65.685
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15048,B,15.8,65.685
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15049,A,47.865,74.67
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15049,B,26.805,74.67
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15050,A,58.91,73.69
CONFIG_4,"1000, 0.03, 0.03",bFollowsA,0.03,1000,15050,B,14.78,73.69
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15251,A,45.875,68.67
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15251,B,22.795,68.67
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15252,A,34.87,71.76
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15252,B,36.89,71.76
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15253,A,61.905,74.655
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15253,B,12.75,74.655
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15254,A,46.885,73.725
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15254,B,26.84,73.725
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15255,A,38.865,68.7
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15255,B,29.835,68.7
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15256,A,21.84,72.715
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15256,B,50.875,72.715
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15257,A,23.77,77.695
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15257,B,53.925,77.695
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15258,A,18.805,64.675
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15258,B,45.87,64.675
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15259,A,48.87,71.725
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15259,B,22.855,71.725
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15260,A,21.84,69.72
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15260,B,47.88,69.72
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15261,A,6.83,74.73
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15261,B,67.9,74.73
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15262,A,35.84,68.665
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15262,B,32.825,68.665
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15263,A,52.84,69.62
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15263,B,16.78,69.62
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15264,A,48.865,70.65
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15264,B,21.785,70.65
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15265,A,24.82,72.69
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15265,B,47.87,72.69
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15266,A,46.885,67.685
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15266,B,20.8,67.685
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15267,A,36.835,70.71
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15267,B,33.875,70.71
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15268,A,44.835,61.58
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15268,B,16.745,61.58
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15269,A,54.9,75.72
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15269,B,20.82,75.72
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15270,A,24.84,69.69
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15270,B,44.85,69.69
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15271,A,18.78,67.645
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15271,B,48.865,67.645
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15272,A,18.815,75.705
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15272,B,56.89,75.705
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15273,A,50.84,70.67
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15273,B,19.83,70.67
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15274,A,21.815,72.675
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15274,B,50.86,72.675
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15275,A,31.805,73.67
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15275,B,41.865,73.67
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15276,A,40.855,74.67
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15276,B,33.815,74.67
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15277,A,22.8,74.67
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15277,B,51.87,74.67
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15278,A,28.83,71.715
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15278,B,42.885,71.715
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15279,A,58.885,81.7
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15279,B,22.815,81.7
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15280,A,16.825,65.705
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15280,B,48.88,65.705
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15281,A,25.8,69.68
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15281,B,43.88,69.68
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15282,A,55.89,73.71
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15282,B,17.82,73.71
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15283,A,26.82,71.685
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15283,B,44.865,71.685
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15284,A,42.86,72.69
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15284,B,29.83,72.69
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15285,A,53.885,72.67
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15285,B,18.785,72.67
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15286,A,61.905,73.695
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15286,B,11.79,73.695
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15287,A,37.895,75.765
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15287,B,37.87,75.765
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15288,A,34.865,71.695
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15288,B,36.83,71.695
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15289,A,60.89,75.665
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15289,B,14.775,75.665
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15290,A,35.81,72.665
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15290,B,36.855,72.665
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15291,A,22.8,67.655
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15291,B,44.855,67.655
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15292,A,22.86,73.775
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15292,B,50.915,73.775
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15293,A,0.79,70.71
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15293,B,69.92,70.71
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15294,A,26.8,72.665
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15294,B,45.865,72.665
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15295,A,31.77,72.6
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15295,B,40.83,72.6
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15296,A,39.86,71.72
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15296,B,31.86,71.72
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15297,A,26.79,72.655
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15297,B,45.865,72.655
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15298,A,29.815,77.69
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15298,B,47.875,77.69
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15299,A,26.83,72.66
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15299,B,45.83,72.66
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15300,A,46.88,76.75
CONFIG_4,"1000, 0.03, 0.03",independentAddition,0.03,1000,15300,B,29.87,76.75
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15501,A,0.8,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15501,B,-0.25,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15502,A,0.755,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15502,B,0.76,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15503,A,0.785,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15503,B,-0.24,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15504,A,-0.255,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15504,B,0.73,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15505,A,-0.22,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15505,B,0.72,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15506,A,0.725,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15506,B,-0.27,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15507,A,-0.2,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15507,B,-0.28,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15508,A,0.74,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15508,B,1.81,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15509,A,1.76,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15509,B,0.75,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15510,A,-0.245,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15510,B,1.74,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15511,A,6.82,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15511,B,0.755,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15512,A,6.79,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15512,B,0.725,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15513,A,0.755,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15513,B,1.78,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15514,A,1.77,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15514,B,0.78,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15515,A,-0.285,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15515,B,-0.255,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15516,A,-0.235,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15516,B,0.815,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15517,A,1.735,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15517,B,3.74,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15518,A,0.75,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15518,B,2.79,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15519,A,1.715,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15519,B,-0.22,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15520,A,-0.235,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15520,B,-0.26,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15521,A,-0.225,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15521,B,-0.26,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15522,A,-0.235,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15522,B,2.76,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15523,A,-0.285,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15523,B,0.755,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15524,A,-0.24,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15524,B,-0.245,1.0
CONFIG_4,"1000, 0.03, 0.03",noSelPressureBoth,0.03,1000,15525,A,-0.2,1.0
